open_time,close,volume
2024-12-27 07:25:00,94680.02000000,169.00138000
2024-12-27 07:30:00,94203.40000000,385.58789000
2024-12-27 07:35:00,94116.24000000,521.59092000
2024-12-27 07:40:00,94269.27000000,357.68068000
2024-12-27 07:45:00,94203.59000000,274.85395000
2024-12-27 07:50:00,94580.00000000,266.47005000
2024-12-27 07:55:00,94573.75000000,221.75126000
2024-12-27 08:00:00,94365.65000000,227.07158000
2024-12-27 08:05:00,94327.77000000,172.68573000
2024-12-27 08:10:00,94241.67000000,152.32457000
2024-12-27 08:15:00,94315.82000000,104.24720000
2024-12-27 08:20:00,94199.11000000,190.69643000
2024-12-27 08:25:00,94659.98000000,161.11471000
2024-12-27 08:30:00,94719.88000000,118.93401000
2024-12-27 08:35:00,94597.48000000,95.40737000
2024-12-27 08:40:00,94451.99000000,87.23300000
2024-12-27 08:45:00,94432.92000000,62.11414000
2024-12-27 08:50:00,94173.92000000,110.89225000
2024-12-27 08:55:00,94165.92000000,152.70782000
2024-12-27 09:00:00,94060.58000000,161.31878000
2024-12-27 09:05:00,94177.03000000,190.73322000
2024-12-27 09:10:00,94128.20000000,80.59360000
2024-12-27 09:15:00,93901.03000000,257.77534000
2024-12-27 09:20:00,93566.70000000,422.62140000
2024-12-27 09:25:00,93766.36000000,385.52886000
2024-12-27 09:30:00,94096.35000000,248.60320000
2024-12-27 09:35:00,93943.74000000,141.96987000
2024-12-27 09:40:00,94239.99000000,186.16120000
2024-12-27 09:45:00,94189.28000000,103.34674000
2024-12-27 09:50:00,94159.69000000,65.71959000
2024-12-27 09:55:00,94291.30000000,67.66597000
2024-12-27 10:00:00,94394.91000000,66.62144000
2024-12-27 10:05:00,94422.13000000,69.67022000
2024-12-27 10:10:00,94372.45000000,71.07689000
2024-12-27 10:15:00,94612.00000000,74.38916000
2024-12-27 10:20:00,94515.24000000,34.85678000
2024-12-27 10:25:00,94572.97000000,33.71171000
2024-12-27 10:30:00,94699.99000000,85.09322000
2024-12-27 10:35:00,94622.98000000,72.72909000
2024-12-27 10:40:00,94621.07000000,37.21921000
2024-12-27 10:45:00,94486.86000000,100.03914000
2024-12-27 10:50:00,94626.74000000,40.40412000
2024-12-27 10:55:00,94566.06000000,70.64428000
2024-12-27 11:00:00,94430.31000000,64.53057000
2024-12-27 11:05:00,94438.81000000,62.66719000
2024-12-27 11:10:00,94460.00000000,30.57536000
2024-12-27 11:15:00,94380.63000000,54.03409000
2024-12-27 11:20:00,94326.12000000,46.13257000
2024-12-27 11:25:00,94334.90000000,35.77532000
2024-12-27 11:30:00,94530.69000000,41.25979000
2024-12-27 11:35:00,94445.44000000,67.66015000
2024-12-27 11:40:00,94535.01000000,29.54540000
2024-12-27 11:45:00,94598.80000000,42.48428000
2024-12-27 11:50:00,94633.11000000,37.98188000
2024-12-27 11:55:00,94750.00000000,62.40873000
2024-12-27 12:00:00,94555.44000000,57.02745000
2024-12-27 12:05:00,94594.94000000,54.21093000
2024-12-27 12:10:00,94408.69000000,57.74040000
2024-12-27 12:15:00,94450.60000000,68.29995000
2024-12-27 12:20:00,94467.39000000,55.41210000
2024-12-27 12:25:00,94562.17000000,50.99679000
2024-12-27 12:30:00,94646.73000000,56.73483000
2024-12-27 12:35:00,94656.00000000,50.80850000
2024-12-27 12:40:00,94367.47000000,57.81960000
2024-12-27 12:45:00,94427.66000000,64.34841000
2024-12-27 12:50:00,94420.49000000,75.52530000
2024-12-27 12:55:00,94588.12000000,93.43119000
2024-12-27 13:00:00,94588.37000000,45.55657000
2024-12-27 13:05:00,94664.00000000,31.76709000
2024-12-27 13:10:00,94777.39000000,38.29979000
2024-12-27 13:15:00,94695.51000000,26.48440000
2024-12-27 13:20:00,94716.51000000,21.58135000
2024-12-27 13:25:00,94697.55000000,24.63081000
2024-12-27 13:30:00,94556.57000000,37.12346000
2024-12-27 13:35:00,94699.99000000,33.52988000
2024-12-27 13:40:00,94646.37000000,31.23726000
2024-12-27 13:45:00,94565.20000000,25.02225000
2024-12-27 13:50:00,94508.01000000,41.09143000
2024-12-27 13:55:00,94526.07000000,41.21299000
2024-12-27 14:00:00,94278.23000000,64.70706000
2024-12-27 14:05:00,94260.40000000,43.22524000
2024-12-27 14:10:00,94452.34000000,46.75687000
2024-12-27 14:15:00,94503.65000000,46.48139000
2024-12-27 14:20:00,94591.79000000,37.37859000
2024-12-27 14:25:00,94500.22000000,31.82241000
2024-12-27 14:30:00,94584.78000000,35.19288000
2024-12-27 14:35:00,94517.19000000,65.42167000
2024-12-27 14:40:00,94555.99000000,27.70601000
2024-12-27 14:45:00,94490.96000000,21.80478000
2024-12-27 14:50:00,94421.70000000,25.58822000
2024-12-27 14:55:00,94437.75000000,13.61002000
2024-12-27 15:00:00,94387.19000000,60.36748000
2024-12-27 15:05:00,94405.59000000,27.93331000
2024-12-27 15:10:00,94395.49000000,38.49127000
2024-12-27 15:15:00,94466.07000000,46.95640000
2024-12-27 15:20:00,94395.73000000,45.77281000
2024-12-27 15:25:00,94366.77000000,30.40495000
2024-12-27 15:30:00,94255.67000000,32.59703000
2024-12-27 15:35:00,94147.58000000,181.59590000
2024-12-27 15:40:00,94362.77000000,105.41153000
2024-12-27 15:45:00,94421.16000000,35.13845000
2024-12-27 15:50:00,94457.83000000,23.39997000
2024-12-27 15:55:00,94299.03000000,69.61510000
2024-12-27 16:00:00,94408.69000000,84.22667000
2024-12-27 16:05:00,94408.69000000,53.94483000
2024-12-27 16:10:00,94395.28000000,36.27878000
2024-12-27 16:15:00,94485.23000000,30.05065000
2024-12-27 16:20:00,94294.90000000,24.51271000
2024-12-27 16:25:00,94458.81000000,41.17710000
2024-12-27 16:30:00,94350.01000000,25.58350000
2024-12-27 16:35:00,94368.10000000,22.47868000
2024-12-27 16:40:00,94350.00000000,22.09149000
2024-12-27 16:45:00,94423.79000000,44.33796000
2024-12-27 16:50:00,94401.32000000,31.18549000
2024-12-27 16:55:00,94398.75000000,19.38296000
2024-12-27 17:00:00,94345.66000000,26.16502000
2024-12-27 17:05:00,94379.35000000,14.69831000
2024-12-27 17:10:00,94300.00000000,36.57169000
2024-12-27 17:15:00,94275.59000000,32.09588000
2024-12-27 17:20:00,94156.11000000,33.46025000
2024-12-27 17:25:00,94261.95000000,37.01116000
2024-12-27 17:30:00,94156.62000000,32.83512000
2024-12-27 17:35:00,94474.69000000,38.52824000
2024-12-27 17:40:00,94477.18000000,45.44008000
2024-12-27 17:45:00,94535.01000000,40.64004000
2024-12-27 17:50:00,94407.83000000,17.44727000
2024-12-27 17:55:00,94556.93000000,22.27865000
2024-12-27 18:00:00,94595.51000000,31.24996000
2024-12-27 18:05:00,94551.64000000,17.06168000
2024-12-27 18:10:00,94584.79000000,38.95197000
2024-12-27 18:15:00,94555.43000000,19.39432000
2024-12-27 18:20:00,94563.45000000,15.71765000
2024-12-27 18:25:00,94525.07000000,37.87723000
2024-12-27 18:30:00,94572.19000000,13.05110000
2024-12-27 18:35:00,94442.95000000,21.98129000
2024-12-27 18:40:00,94500.27000000,17.39317000
2024-12-27 18:45:00,94338.16000000,33.86754000
2024-12-27 18:50:00,94351.82000000,26.99588000
2024-12-27 18:55:00,94338.00000000,15.24589000
2024-12-27 19:00:00,94434.57000000,12.26647000
2024-12-27 19:05:00,94500.00000000,15.05608000
2024-12-27 19:10:00,94550.77000000,20.34293000
2024-12-27 19:15:00,94550.00000000,12.47592000
2024-12-27 19:20:00,94575.05000000,18.23151000
2024-12-27 19:25:00,94608.36000000,46.50325000
2024-12-27 19:30:00,94600.01000000,13.56750000
2024-12-27 19:35:00,94613.63000000,10.39097000
2024-12-27 19:40:00,94629.28000000,25.12704000
2024-12-27 19:45:00,94645.06000000,24.53836000
2024-12-27 19:50:00,94604.54000000,19.03540000
2024-12-27 19:55:00,94594.91000000,22.78041000
2024-12-27 20:00:00,94562.45000000,55.85497000
2024-12-27 20:05:00,94643.47000000,13.73471000
2024-12-27 20:10:00,94617.18000000,14.66136000
2024-12-27 20:15:00,94587.33000000,8.78667000
2024-12-27 20:20:00,94555.12000000,21.48663000
2024-12-27 20:25:00,94608.56000000,12.13465000
2024-12-27 20:30:00,94543.97000000,13.55346000
2024-12-27 20:35:00,94575.25000000,9.72653000
2024-12-27 20:40:00,94602.71000000,4.58757000
2024-12-27 20:45:00,94597.08000000,12.05130000
2024-12-27 20:50:00,94538.51000000,8.56512000
2024-12-27 20:55:00,94524.00000000,9.89877000
2024-12-27 21:00:00,94558.21000000,13.54096000
2024-12-27 21:05:00,94601.28000000,13.09668000
2024-12-27 21:10:00,94638.60000000,27.78234000
2024-12-27 21:15:00,94663.83000000,17.57035000
2024-12-27 21:20:00,94710.08000000,39.27777000
2024-12-27 21:25:00,94685.60000000,12.69034000
2024-12-27 21:30:00,94752.86000000,15.16979000
2024-12-27 21:35:00,94725.14000000,14.08277000
2024-12-27 21:40:00,94734.00000000,10.39840000
2024-12-27 21:45:00,94672.82000000,40.54651000
2024-12-27 21:50:00,94637.54000000,11.97215000
2024-12-27 21:55:00,94625.64000000,29.69054000
2024-12-27 22:00:00,94662.20000000,32.46642000
2024-12-27 22:05:00,94608.28000000,18.37349000
2024-12-27 22:10:00,94576.50000000,27.95644000
2024-12-27 22:15:00,94548.36000000,44.54630000
2024-12-27 22:20:00,94592.62000000,21.79274000
2024-12-27 22:25:00,94538.50000000,25.24674000
2024-12-27 22:30:00,94501.01000000,19.55945000
2024-12-27 22:35:00,94425.77000000,34.54254000
2024-12-27 22:40:00,94446.83000000,20.18023000
2024-12-27 22:45:00,94461.40000000,24.57686000
2024-12-27 22:50:00,94507.68000000,17.83341000
2024-12-27 22:55:00,94466.49000000,17.33652000
2024-12-27 23:00:00,94577.66000000,29.71800000
2024-12-27 23:05:00,94566.02000000,15.64839000
2024-12-27 23:10:00,94553.70000000,15.96859000
2024-12-27 23:15:00,94597.59000000,12.34643000
2024-12-27 23:20:00,94611.03000000,16.23382000
2024-12-27 23:25:00,94555.99000000,14.02332000
2024-12-27 23:30:00,94496.14000000,16.76116000
2024-12-27 23:35:00,94468.64000000,14.41636000
2024-12-27 23:40:00,94390.32000000,22.58383000
2024-12-27 23:45:00,94320.66000000,37.90325000
2024-12-27 23:50:00,94350.01000000,22.50483000
2024-12-27 23:55:00,94381.99000000,17.80457000
2024-12-28 00:00:00,94444.60000000,19.62473000
2024-12-28 00:05:00,94429.49000000,19.98385000
2024-12-28 00:10:00,94434.66000000,16.15606000
2024-12-28 00:15:00,94406.23000000,12.67646000
2024-12-28 00:20:00,94352.99000000,21.10247000
2024-12-28 00:25:00,94408.63000000,11.30597000
2024-12-28 00:30:00,94381.29000000,17.29613000
2024-12-28 00:35:00,94468.70000000,19.17889000
2024-12-28 00:40:00,94484.10000000,12.60001000
2024-12-28 00:45:00,94480.59000000,9.95243000
2024-12-28 00:50:00,94474.81000000,18.33102000
2024-12-28 00:55:00,94488.01000000,10.94852000
2024-12-28 01:00:00,94538.45000000,27.44703000
2024-12-28 01:05:00,94564.36000000,37.49613000
2024-12-28 01:10:00,94508.79000000,14.09389000
2024-12-28 01:15:00,94631.98000000,43.83624000
2024-12-28 01:20:00,94647.99000000,19.08935000
2024-12-28 01:25:00,94598.04000000,24.82751000
2024-12-28 01:30:00,94664.50000000,24.37370000
2024-12-28 01:35:00,94607.60000000,15.76142000
2024-12-28 01:40:00,94616.32000000,14.91107000
2024-12-28 01:45:00,94652.00000000,16.25336000
2024-12-28 01:50:00,94670.48000000,16.63472000
2024-12-28 01:55:00,94589.27000000,26.62285000
2024-12-28 02:00:00,94627.50000000,27.39339000
2024-12-28 02:05:00,94624.27000000,15.71774000
2024-12-28 02:10:00,94565.92000000,21.67188000
2024-12-28 02:15:00,94510.52000000,23.64421000
2024-12-28 02:20:00,94608.48000000,16.06983000
2024-12-28 02:25:00,94689.78000000,29.20860000
2024-12-28 02:30:00,94635.27000000,28.93389000
2024-12-28 02:35:00,94637.19000000,36.28089000
2024-12-28 02:40:00,94666.99000000,13.05072000
2024-12-28 02:45:00,94702.18000000,24.44889000
2024-12-28 02:50:00,94708.00000000,19.11260000
2024-12-28 02:55:00,94619.99000000,21.00750000
2024-12-28 03:00:00,94636.00000000,13.29435000
2024-12-28 03:05:00,94642.65000000,15.24887000
2024-12-28 03:10:00,94680.09000000,31.50014000
2024-12-28 03:15:00,94687.60000000,31.96239000
2024-12-28 03:20:00,94673.88000000,28.96870000
2024-12-28 03:25:00,94739.96000000,25.65463000
2024-12-28 03:30:00,94722.08000000,30.82444000
2024-12-28 03:35:00,94690.03000000,24.30224000
2024-12-28 03:40:00,94700.01000000,23.30925000
2024-12-28 03:45:00,94660.00000000,22.31546000
2024-12-28 03:50:00,94767.49000000,20.52783000
2024-12-28 03:55:00,94754.83000000,48.72534000
2024-12-28 04:00:00,94836.86000000,39.88307000
2024-12-28 04:05:00,94800.26000000,21.06551000
2024-12-28 04:10:00,94761.71000000,22.79236000
2024-12-28 04:15:00,94741.43000000,26.66347000
2024-12-28 04:20:00,94700.44000000,16.35986000
2024-12-28 04:25:00,94649.99000000,28.18055000
2024-12-28 04:30:00,94714.64000000,34.92103000
2024-12-28 04:35:00,94706.07000000,17.05899000
2024-12-28 04:40:00,94643.86000000,18.81649000
2024-12-28 04:45:00,94623.55000000,14.59929000
2024-12-28 04:50:00,94614.13000000,24.97613000
2024-12-28 04:55:00,94599.57000000,28.93460000
2024-12-28 05:00:00,94549.20000000,55.22227000
2024-12-28 05:05:00,94719.56000000,27.89874000
2024-12-28 05:10:00,94729.42000000,18.70158000
2024-12-28 05:15:00,94733.51000000,26.80431000
2024-12-28 05:20:00,94745.90000000,19.38233000
2024-12-28 05:25:00,94690.59000000,29.75803000
2024-12-28 05:30:00,94736.15000000,30.57220000
2024-12-28 05:35:00,94658.19000000,20.73716000
2024-12-28 05:40:00,94565.28000000,31.26165000
2024-12-28 05:45:00,94546.81000000,63.07335000
2024-12-28 05:50:00,94631.98000000,48.27063000
2024-12-28 05:55:00,94665.94000000,22.55251000
2024-12-28 06:00:00,94683.45000000,28.56276000
2024-12-28 06:05:00,94711.89000000,29.89616000
2024-12-28 06:10:00,94881.74000000,47.77438000
2024-12-28 06:15:00,95142.39000000,209.99124000
2024-12-28 06:20:00,95275.69000000,123.63567000
2024-12-28 06:25:00,94900.00000000,97.40525000
2024-12-28 06:30:00,94760.86000000,86.47428000
2024-12-28 06:35:00,94650.01000000,46.47750000
2024-12-28 06:40:00,94620.00000000,49.50489000
2024-12-28 06:45:00,94518.69000000,68.90882000
2024-12-28 06:50:00,94502.91000000,77.84643000
2024-12-28 06:55:00,94583.99000000,39.35448000
2024-12-28 07:00:00,94641.93000000,45.88847000
2024-12-28 07:05:00,94748.72000000,31.11896000
2024-12-28 07:10:00,94642.76000000,40.68780000
2024-12-28 07:15:00,94671.04000000,29.86085000
2024-12-28 07:20:00,94790.21000000,38.24248000
2024-12-28 07:25:00,94708.57000000,24.74641000
2024-12-28 07:30:00,94656.87000000,40.79014000
2024-12-28 07:35:00,94635.35000000,17.53729000
2024-12-28 07:40:00,94585.67000000,25.06024000
2024-12-28 07:45:00,94523.37000000,46.91161000
2024-12-28 07:50:00,94445.47000000,23.31770000
2024-12-28 07:55:00,94447.29000000,54.66306000
2024-12-28 08:00:00,94468.29000000,60.80954000
2024-12-28 08:05:00,94457.47000000,113.09321000
2024-12-28 08:10:00,94448.01000000,54.01716000
2024-12-28 08:15:00,94564.00000000,33.74007000
2024-12-28 08:20:00,94538.28000000,22.28293000
2024-12-28 08:25:00,94586.55000000,23.04751000
2024-12-28 08:30:00,94697.00000000,60.16940000
2024-12-28 08:35:00,94715.06000000,28.57886000
2024-12-28 08:40:00,94700.02000000,30.54317000
2024-12-28 08:45:00,94871.99000000,63.36319000
2024-12-28 08:50:00,94789.19000000,21.22299000
2024-12-28 08:55:00,94874.89000000,46.11383000
2024-12-28 09:00:00,94843.90000000,63.16080000
2024-12-28 09:05:00,95100.84000000,70.82542000
2024-12-28 09:10:00,95002.52000000,55.58969000
2024-12-28 09:15:00,95084.64000000,80.58743000
2024-12-28 09:20:00,95189.11000000,90.90387000
2024-12-28 09:25:00,95108.71000000,38.76014000
2024-12-28 09:30:00,94995.66000000,42.38908000
2024-12-28 09:35:00,95043.54000000,25.80565000
2024-12-28 09:40:00,95016.74000000,19.35444000
2024-12-28 09:45:00,95162.32000000,31.35040000
2024-12-28 09:50:00,95037.36000000,33.92729000
2024-12-28 09:55:00,95022.57000000,18.23570000
2024-12-28 10:00:00,95054.74000000,26.06705000
2024-12-28 10:05:00,95023.80000000,36.39608000
2024-12-28 10:10:00,94940.49000000,21.92803000
2024-12-28 10:15:00,94931.04000000,16.75154000
2024-12-28 10:20:00,95020.83000000,58.34695000
2024-12-28 10:25:00,94981.22000000,13.15095000
2024-12-28 10:30:00,94917.11000000,33.54455000
2024-12-28 10:35:00,94904.89000000,12.88119000
2024-12-28 10:40:00,94782.01000000,33.42964000
2024-12-28 10:45:00,94814.14000000,24.20267000
2024-12-28 10:50:00,94843.22000000,16.12937000
2024-12-28 10:55:00,94837.31000000,12.81974000
2024-12-28 11:00:00,94953.08000000,39.82126000
2024-12-28 11:05:00,94997.87000000,15.60383000
2024-12-28 11:10:00,94928.48000000,12.96037000
2024-12-28 11:15:00,95049.19000000,33.81910000
2024-12-28 11:20:00,94970.27000000,24.90056000
2024-12-28 11:25:00,95020.01000000,19.44533000
2024-12-28 11:30:00,95098.76000000,20.18189000
2024-12-28 11:35:00,95074.96000000,34.77171000
2024-12-28 11:40:00,95093.63000000,15.61853000
2024-12-28 11:45:00,95103.18000000,17.84842000
2024-12-28 11:50:00,94980.02000000,18.09654000
2024-12-28 11:55:00,95027.76000000,12.39238000
2024-12-28 12:00:00,94966.30000000,19.65330000
2024-12-28 12:05:00,94963.04000000,20.99170000
2024-12-28 12:10:00,94916.89000000,21.13672000
2024-12-28 12:15:00,94979.98000000,16.01605000
2024-12-28 12:20:00,94878.27000000,11.58052000
2024-12-28 12:25:00,94882.68000000,21.52067000
2024-12-28 12:30:00,94942.62000000,12.89002000
2024-12-28 12:35:00,94992.12000000,12.56418000
2024-12-28 12:40:00,94964.04000000,14.94696000
2024-12-28 12:45:00,95060.00000000,10.31949000
2024-12-28 12:50:00,95029.41000000,23.32176000
2024-12-28 12:55:00,95083.05000000,8.37280000
2024-12-28 13:00:00,95046.23000000,23.24836000
2024-12-28 13:05:00,94976.93000000,28.94625000
2024-12-28 13:10:00,95028.00000000,22.76731000
2024-12-28 13:15:00,95046.88000000,18.27947000
2024-12-28 13:20:00,95042.02000000,16.46687000
2024-12-28 13:25:00,95029.87000000,13.44460000
2024-12-28 13:30:00,95054.94000000,18.81963000
2024-12-28 13:35:00,95156.99000000,19.76069000
2024-12-28 13:40:00,95136.33000000,12.76464000
2024-12-28 13:45:00,95138.92000000,10.67619000
2024-12-28 13:50:00,95116.05000000,15.53730000
2024-12-28 13:55:00,95171.67000000,8.18128000
2024-12-28 14:00:00,95131.14000000,21.10086000
2024-12-28 14:05:00,95047.30000000,27.55353000
2024-12-28 14:10:00,95179.31000000,11.83321000
2024-12-28 14:15:00,95122.96000000,29.36472000
2024-12-28 14:20:00,95228.45000000,52.74684000
2024-12-28 14:25:00,95246.51000000,74.84574000
2024-12-28 14:30:00,95134.45000000,42.32820000
2024-12-28 14:35:00,95247.84000000,32.62674000
2024-12-28 14:40:00,95143.26000000,20.76193000
2024-12-28 14:45:00,95351.23000000,43.46705000
2024-12-28 14:50:00,95407.74000000,154.84050000
2024-12-28 14:55:00,95326.40000000,44.99487000
2024-12-28 15:00:00,95322.65000000,52.22721000
2024-12-28 15:05:00,95277.91000000,23.21068000
2024-12-28 15:10:00,95320.00000000,16.42166000
2024-12-28 15:15:00,95253.50000000,13.06952000
2024-12-28 15:20:00,95228.48000000,69.05459000
2024-12-28 15:25:00,95325.91000000,32.05140000
2024-12-28 15:30:00,95329.69000000,17.39340000
2024-12-28 15:35:00,95224.82000000,33.91017000
2024-12-28 15:40:00,95230.17000000,25.97046000
2024-12-28 15:45:00,95330.07000000,14.13035000
2024-12-28 15:50:00,95352.06000000,23.42902000
2024-12-28 15:55:00,95300.00000000,17.84339000
2024-12-28 16:00:00,95171.26000000,52.16328000
2024-12-28 16:05:00,95207.38000000,30.60310000
2024-12-28 16:10:00,95190.48000000,23.86813000
2024-12-28 16:15:00,95209.98000000,22.21753000
2024-12-28 16:20:00,95140.49000000,13.79588000
2024-12-28 16:25:00,95140.09000000,12.68066000
2024-12-28 16:30:00,95098.19000000,30.51165000
2024-12-28 16:35:00,95100.05000000,19.71821000
2024-12-28 16:40:00,95167.91000000,27.03070000
2024-12-28 16:45:00,95071.48000000,19.99192000
2024-12-28 16:50:00,95073.03000000,15.35631000
2024-12-28 16:55:00,95148.49000000,15.84334000
2024-12-28 17:00:00,95210.21000000,7.51077000
2024-12-28 17:05:00,95033.77000000,29.98793000
2024-12-28 17:10:00,94999.99000000,28.35260000
2024-12-28 17:15:00,95001.88000000,15.71880000
2024-12-28 17:20:00,94954.25000000,33.84773000
2024-12-28 17:25:00,95008.49000000,17.04543000
2024-12-28 17:30:00,94989.85000000,36.47696000
2024-12-28 17:35:00,95019.62000000,28.76121000
2024-12-28 17:40:00,94941.85000000,20.08478000
2024-12-28 17:45:00,94920.04000000,37.66575000
2024-12-28 17:50:00,94889.90000000,24.82915000
2024-12-28 17:55:00,94857.65000000,36.09219000
2024-12-28 18:00:00,94915.32000000,18.60871000
2024-12-28 18:05:00,94960.80000000,15.84917000
2024-12-28 18:10:00,95005.00000000,25.35220000
2024-12-28 18:15:00,95052.16000000,11.90256000
2024-12-28 18:20:00,95105.81000000,25.11210000
2024-12-28 18:25:00,95119.95000000,11.68790000
2024-12-28 18:30:00,95189.36000000,21.24333000
2024-12-28 18:35:00,95067.99000000,16.61968000
2024-12-28 18:40:00,95170.73000000,20.64676000
2024-12-28 18:45:00,95177.38000000,13.93636000
2024-12-28 18:50:00,95129.57000000,18.13563000
2024-12-28 18:55:00,95154.50000000,38.08849000
2024-12-28 19:00:00,95027.15000000,17.51958000
2024-12-28 19:05:00,94994.19000000,15.04396000
2024-12-28 19:10:00,95032.57000000,10.19105000
2024-12-28 19:15:00,95038.00000000,11.09156000
2024-12-28 19:20:00,95000.96000000,18.66835000
2024-12-28 19:25:00,95124.01000000,29.49131000
2024-12-28 19:30:00,95200.09000000,8.26638000
2024-12-28 19:35:00,95104.80000000,14.44068000
2024-12-28 19:40:00,95144.58000000,8.30768000
2024-12-28 19:45:00,95173.02000000,17.28541000
2024-12-28 19:50:00,95158.00000000,53.24508000
2024-12-28 19:55:00,95172.40000000,12.22370000
2024-12-28 20:00:00,95134.22000000,9.52483000
2024-12-28 20:05:00,95142.02000000,5.06889000
2024-12-28 20:10:00,95217.84000000,14.97488000
2024-12-28 20:15:00,95208.04000000,13.57502000
2024-12-28 20:20:00,95179.99000000,41.72055000
2024-12-28 20:25:00,95145.82000000,31.44228000
2024-12-28 20:30:00,95140.46000000,16.25609000
2024-12-28 20:35:00,95064.65000000,19.11209000
2024-12-28 20:40:00,95071.21000000,22.78145000
